Application_ID,Application_Date,Age,Monthly_Income,Employment_Type,Employment_Years,Credit_Score,Existing_Debt,Requested_Amount,Loan_Term_Months,Previous_Defaults,Previous_Applications,Residential_Status,Region,Debt_to_Income,Application_Status
APP100213,2025-01-13,26,28266.0,Temporary,30.0,680,17442.0,28756.0,72,0,4,Rent,Northern Cape,0.051,Declined
APP100214,2025-01-13,52,19920.0,Permanent,6.0,806,39176.0,66067.0,24,1,1,Other,Northern Cape,0.164,Approved
APP100215,2025-01-14,24,14287.0,Permanent,14.0,620,247495.0,84679.0,12,0,2,Own,Eastern Cape,1.444,Declined
APP100216,2025-01-14,31,6314.0,Permanent,12.0,534,18247.0,187279.0,12,1,1,Own,KwaZulu-Natal,0.241,Declined
APP100217,2025-01-14,37,39837.0,Permanent,11.0,779,113020.0,85896.0,60,1,0,Own,Limpopo,0.236,Cancelled
APP100218,2025-01-14,58,9163.0,Permanent,18.0,773,22570.0,18801.0,36,0,2,Own,Gauteng,0.205,Approved
APP100219,2025-01-14,44,13003.0,Contract,12.0,681,70909.0,37050.0,48,0,0,Rent,Eastern Cape,0.454,Approved
APP100220,2025-01-14,25,21921.0,Permanent,26.0,603,80797.0,188599.0,48,0,0,Rent,Western Cape,0.307,Approved
APP100221,2025-01-14,54,9321.0,Permanent,32.0,704,85891.0,68914.0,24,0,2,Rent,Northern Cape,0.768,Declined
APP100222,2025-01-14,26,7916.0,Permanent,5.0,642,21241.0,35008.0,72,0,0,Rent,Mpumalanga,0.224,Declined
APP100223,2025-01-14,42,5597.0,Permanent,12.0,617,115170.0,29256.0,60,0,3,,Northern Cape,1.715,Declined
APP100224,2025-01-14,31,26760.0,Permanent,12.0,589,25583.0,103106.0,12,0,3,Own,Mpumalanga,0.08,Declined
APP100225,2025-01-14,36,13337.0,Permanent,12.0,639,12868.0,38528.0,24,0,3,Rent,Western Cape,0.08,Approved
APP100226,2025-01-14,53,90050.0,Contract,19.0,681,20590.0,65634.0,36,1,2,Other,Western Cape,0.019,Declined
APP100227,2025-01-14,29,10417.0,Permanent,35.0,652,23097.0,54383.0,72,0,2,Own,North West,0.185,Approved
APP100228,2025-01-14,26,10844.0,Contract,8.0,706,82437.0,220093.0,72,1,2,Rent,Northern Cape,0.634,Approved
APP100229,2025-01-14,36,13189.0,Permanent,16.0,624,101601.0,34567.0,48,0,2,Rent,Limpopo,0.642,Declined
APP100230,2025-01-14,49,20575.0,Permanent,34.0,609,50642.0,173375.0,72,0,1,Own,KwaZulu-Natal,0.205,Cancelled
APP100231,2025-01-15,23,13898.0,Self-employed,17.0,669,20904.0,301322.0,48,0,2,Own,Northern Cape,0.125,Approved
APP100232,2025-01-15,40,25208.0,Permanent,24.0,646,29501.0,35395.0,12,0,3,Other,Mpumalanga,0.098,Declined
APP100233,2025-01-15,56,10508.0,Permanent,14.0,751,42004.0,27634.0,72,0,1,Rent,Gauteng,0.333,Approved
APP100234,2025-01-15,39,8419.0,Self-employed,22.0,614,16792.0,85457.0,24,0,2,Living with family,Northern Cape,0.166,Declined
APP100235,2025-01-15,46,6695.0,Permanent,0.0,602,18559.0,73139.0,72,0,2,Other,Western Cape,0.231,Declined
APP100236,2025-01-15,23,5298.0,Permanent,17.0,627,44814.0,168783.0,24,0,1,Own,Free State,0.705,Pending
APP100237,2025-01-15,39,13537.0,Contract,0.0,609,38042.0,32241.0,48,0,0,Living with family,Mpumalanga,0.234,Approved
APP100238,2025-01-15,40,15254.0,Contract,9.0,593,18646.0,80992.0,36,0,4,Own,KwaZulu-Natal,0.102,Approved
APP100239,2025-01-15,52,12719.0,Permanent,30.0,518,127287.0,93465.0,60,0,1,Living with family,Northern Cape,0.834,Declined
APP100240,2025-01-15,27,35668.0,Permanent,6.0,553,25741.0,75501.0,72,0,0,Living with family,KwaZulu-Natal,0.06,Declined
APP100241,2025-01-15,61,35367.0,Self-employed,7.0,631,17381.0,53814.0,12,0,2,Other,Western Cape,0.041,Approved
APP100242,2025-01-15,53,14973.0,Permanent,33.0,542,126057.0,67900.0,48,0,5,Other,KwaZulu-Natal,0.702,Declined
APP100243,2025-01-15,60,6711.0,Permanent,8.0,682,57465.0,500000.0,48,0,0,Rent,Limpopo,0.714,Declined
APP100244,2025-01-15,59,13180.0,Permanent,24.0,668,35734.0,23224.0,24,1,0,Rent,Gauteng,0.226,Approved
APP100245,2025-01-15,38,12942.0,Self-employed,26.0,590,25694.0,308759.0,12,0,1,Living with family,Eastern Cape,0.165,Approved
APP100246,2025-01-15,60,12540.0,Permanent,6.0,636,33489.0,50770.0,48,0,5,Living with family,Eastern Cape,0.223,Declined
APP100247,2025-01-15,21,12263.0,Contract,31.0,626,24993.0,33295.0,48,0,1,Rent,Free State,0.17,Declined
APP100248,2025-01-16,31,12566.0,Permanent,8.0,505,29745.0,34778.0,72,0,2,Own,Western Cape,0.197,Declined
APP100249,2025-01-16,48,14553.0,Permanent,16.0,673,51683.0,64001.0,48,0,1,Living with family,Gauteng,0.296,Approved
APP100250,2025-01-16,45,12690.0,Contract,34.0,595,21759.0,76381.0,72,0,1,Rent,Northern Cape,0.143,Approved
APP100251,2025-01-16,43,20185.0,Temporary,15.0,567,5752.0,73670.0,12,0,2,Rent,Western Cape,0.024,Approved
APP100252,2025-01-16,51,21946.0,Permanent,1.0,691,174310.0,54259.0,72,1,2,Rent,North West,0.662,Declined
APP100253,2025-01-16,50,10908.0,Permanent,30.0,658,17045.0,200251.0,48,3,5,Living with family,KwaZulu-Natal,0.13,Approved
APP100254,2025-01-16,62,36214.0,Self-employed,15.0,708,12475.0,33448.0,48,0,3,Living with family,North West,0.029,Approved
APP100255,2025-01-16,55,10500.0,Contract,32.0,631,118833.0,55253.0,72,0,1,Own,Western Cape,0.943,Approved
APP100256,2025-01-16,27,7393.0,Permanent,20.0,656,30905.0,68643.0,24,0,1,Own,KwaZulu-Natal,0.348,Approved
APP100257,2025-01-16,36,22194.0,Permanent,16.0,700,59206.0,68007.0,36,0,4,Rent,Eastern Cape,0.222,Approved
APP100258,2025-01-16,46,11482.0,Contract,34.0,766,88143.0,34010.0,60,0,0,Rent,Northern Cape,0.64,Approved
APP100259,2025-01-16,22,21479.0,Contract,6.0,617,94603.0,74592.0,72,0,2,Own,KwaZulu-Natal,0.367,Approved
APP100260,2025-01-16,21,5000.0,Self-employed,28.0,659,67685.0,90272.0,12,0,2,Rent,Eastern Cape,1.128,Pending
APP100261,2025-01-16,32,38715.0,Permanent,10.0,683,26294.0,91345.0,60,0,0,Own,Eastern Cape,0.057,Approved
APP100262,2025-01-16,25,26053.0,Permanent,29.0,682,15974.0,92819.0,48,0,4,Own,KwaZulu-Natal,0.051,Declined
APP100263,2025-01-16,57,7886.0,Contract,17.0,602,189971.0,43298.0,36,0,1,Rent,Northern Cape,2.007,Declined
APP100264,2025-01-17,52,7981.0,Permanent,15.0,632,49979.0,33993.0,24,0,0,Own,Eastern Cape,0.522,Declined
APP100265,2025-01-17,29,45156.0,Permanent,5.0,682,65317.0,38913.0,24,0,1,Living with family,North West,0.121,Approved
APP100266,2025-01-17,61,11999.0,Permanent,1.0,653,30520.0,41631.0,12,0,1,Living with family,Free State,0.212,Approved
APP100267,2025-01-17,55,11377.0,Permanent,9.0,784,58474.0,15284.0,36,0,0,Rent,Limpopo,0.428,Approved
APP100268,2025-01-17,39,5176.0,Permanent,3.0,617,32095.0,60967.0,72,0,0,Own,KwaZulu-Natal,0.517,Declined
APP100269,2025-01-17,36,14842.0,Contract,9.0,580,35751.0,64050.0,12,0,2,Rent,Northern Cape,0.201,Declined
APP100270,2025-01-17,23,15881.0,Contract,8.0,676,15299.0,35911.0,24,0,4,Rent,Eastern Cape,0.08,Declined
APP100271,2025-01-17,40,26679.0,Permanent,23.0,570,64451.0,96479.0,48,1,1,Own,Limpopo,0.201,Approved
APP100272,2025-01-17,44,8338.0,Permanent,4.0,606,7071.0,59830.0,12,0,1,,Limpopo,0.071,Approved
APP100273,2025-01-17,53,7801.0,Permanent,34.0,646,110958.0,95134.0,36,0,2,Own,North West,1.185,Approved
APP100274,2025-01-17,44,23067.0,Contract,3.0,638,208373.0,48888.0,72,0,3,Own,North West,0.753,Approved
APP100275,2025-01-17,31,31314.0,Permanent,34.0,635,31464.0,49091.0,12,0,0,Own,Limpopo,0.084,Approved
APP100276,2025-01-17,28,7585.0,Contract,12.0,598,91530.0,118432.0,72,0,4,Other,Gauteng,1.006,Declined
APP100277,2025-01-17,56,32629.0,Permanent,31.0,668,33010.0,26089.0,24,0,0,Rent,North West,0.084,Approved
APP100278,2025-01-17,58,18376.0,Permanent,0.0,803,44722.0,69455.0,12,0,2,Own,Mpumalanga,0.203,Approved
APP100279,2025-01-17,60,32814.0,Contract,,702,28894.0,91912.0,48,0,2,Rent,Free State,0.073,Approved
APP100280,2025-01-17,40,17318.0,Permanent,25.0,502,32062.0,144542.0,72,1,1,Rent,North West,0.154,Declined
APP100281,2025-01-18,55,5000.0,Permanent,2.0,609,32060.0,86440.0,24,0,1,Rent,Limpopo,0.534,Declined
APP100282,2025-01-18,45,16557.0,Permanent,12.0,680,9743.0,36185.0,72,1,1,Rent,Gauteng,0.049,Declined
APP100283,2025-01-18,55,32248.0,Permanent,31.0,528,58519.0,49720.0,12,1,2,Own,Eastern Cape,0.151,Approved
APP100284,2025-01-18,45,11010.0,Permanent,22.0,458,9998.0,21278.0,60,0,1,Rent,Eastern Cape,0.076,Declined
APP100285,2025-01-18,49,14541.0,Permanent,22.0,586,32765.0,45266.0,72,0,1,Rent,Gauteng,0.188,Approved
APP100286,2025-01-18,38,16338.0,Contract,29.0,579,10836.0,140705.0,60,0,0,Rent,Gauteng,0.055,Declined
APP100287,2025-01-18,38,5000.0,Contract,5.0,763,33376.0,164609.0,24,0,1,Rent,Limpopo,0.556,Approved
APP100288,2025-01-18,22,45133.0,Contract,6.0,667,55389.0,58619.0,48,0,1,Living with family,Gauteng,0.102,Approved
APP100289,2025-01-18,55,10964.0,Permanent,29.0,629,133886.0,226795.0,36,0,1,Other,North West,1.018,Approved
APP100290,2025-01-18,36,23772.0,Contract,31.0,616,43298.0,46271.0,48,0,2,Living with family,Western Cape,0.152,Approved
APP100291,2025-01-18,61,17162.0,Permanent,5.0,674,35487.0,79270.0,12,0,1,Own,KwaZulu-Natal,0.172,Approved
APP100292,2025-01-18,56,35948.0,Permanent,34.0,655,18378.0,18011.0,24,1,1,Living with family,KwaZulu-Natal,0.043,Approved
APP100293,2025-01-18,53,22504.0,Permanent,31.0,674,22352.0,66383.0,60,1,1,Rent,Eastern Cape,0.083,Approved
APP100294,2025-01-18,24,15818.0,Self-employed,11.0,664,114901.0,73039.0,36,0,2,Own,North West,0.605,Approved
APP100295,2025-01-18,53,11011.0,Permanent,,718,65013.0,45809.0,24,1,1,Living with family,KwaZulu-Natal,0.492,Declined
APP100296,2025-01-18,34,27916.0,Self-employed,31.0,642,21741.0,146946.0,24,0,1,Rent,Gauteng,0.065,Approved
APP100297,2025-01-19,41,6424.0,Permanent,34.0,698,8801.0,22306.0,24,0,2,Own,KwaZulu-Natal,0.114,Approved
APP100298,2025-01-19,40,25677.0,Permanent,15.0,667,167158.0,21893.0,12,0,1,Rent,Northern Cape,0.543,Declined
APP100299,2025-01-19,28,9835.0,Permanent,14.0,655,16692.0,74960.0,60,0,2,Own,Northern Cape,0.141,Approved
APP100300,2025-01-19,27,35842.0,Contract,1.0,610,44599.0,16542.0,72,0,1,Rent,Northern Cape,0.104,Declined
APP100301,2025-01-19,23,19670.0,Permanent,5.0,635,22340.0,112651.0,60,1,4,,Eastern Cape,0.095,Declined
APP100302,2025-01-19,37,25652.0,Self-employed,13.0,636,18680.0,61301.0,60,0,1,Rent,Northern Cape,0.061,Approved
APP100303,2025-01-19,53,18830.0,Self-employed,28.0,721,52116.0,109709.0,36,0,4,Rent,Western Cape,0.231,Pending
APP100304,2025-01-19,32,6866.0,Contract,25.0,658,89291.0,73632.0,72,0,1,Rent,Limpopo,1.084,Approved
APP100305,2025-01-19,42,11212.0,Permanent,17.0,572,76147.0,85847.0,72,0,1,Own,KwaZulu-Natal,0.566,Declined
APP100306,2025-01-19,42,26054.0,Self-employed,3.0,524,72631.0,65873.0,72,0,1,Rent,Western Cape,0.232,Declined
APP100307,2025-01-19,50,19728.0,Self-employed,24.0,555,19837.0,152530.0,12,0,0,Rent,North West,0.084,Cancelled
APP100308,2025-01-19,58,34464.0,Permanent,28.0,588,51508.0,140134.0,48,0,2,Own,North West,0.125,Declined
APP100309,2025-01-19,58,22470.0,Contract,33.0,675,58697.0,89823.0,60,0,1,Rent,Eastern Cape,0.218,Declined
APP100310,2025-01-19,65,10577.0,Permanent,15.0,594,14508.0,84787.0,48,0,0,Rent,Mpumalanga,0.114,Declined
APP100311,2025-01-19,28,11618.0,Permanent,29.0,732,8473.0,110537.0,24,3,2,Rent,Mpumalanga,0.061,Pending
APP100312,2025-01-19,47,19048.0,Permanent,22.0,548,46886.0,63808.0,72,0,2,Living with family,Eastern Cape,0.205,Declined
APP100313,2025-01-20,47,5041.0,Permanent,35.0,690,23233.0,87884.0,24,0,2,Own,Free State,0.384,Approved
APP100314,2025-01-20,54,45185.0,Permanent,27.0,500,16009.0,44916.0,24,1,2,Rent,Northern Cape,0.03,Approved
APP100315,2025-01-20,41,22950.0,Permanent,0.0,556,8993.0,29940.0,60,2,3,Rent,Western Cape,0.033,Declined
APP100316,2025-01-20,50,35348.0,Contract,7.0,566,25586.0,65344.0,72,0,2,Living with family,Gauteng,0.06,Declined
APP100317,2025-01-20,53,7546.0,Temporary,14.0,565,158666.0,134850.0,24,0,2,Living with family,Western Cape,1.752,Declined
APP100318,2025-01-20,48,35690.0,Temporary,33.0,592,89649.0,109603.0,12,0,0,Own,KwaZulu-Natal,0.209,Approved
APP100319,2025-01-20,53,61418.0,Permanent,18.0,699,145346.0,34680.0,72,0,1,Own,Limpopo,0.197,Approved
APP100320,2025-01-20,25,8705.0,Permanent,29.0,694,24875.0,44379.0,24,2,1,Rent,Free State,0.238,Approved
APP100321,2025-01-20,39,27513.0,Permanent,9.0,564,106123.0,54189.0,60,0,3,Rent,KwaZulu-Natal,0.321,Declined
APP100322,2025-01-20,24,18011.0,Contract,26.0,625,121129.0,28013.0,12,0,4,Rent,Eastern Cape,0.56,Approved
APP100323,2025-01-20,55,7698.0,Permanent,19.0,674,147742.0,43060.0,60,0,0,Own,Limpopo,1.599,Cancelled
APP100324,2025-01-20,37,23605.0,Permanent,24.0,626,36657.0,30795.0,24,0,2,Rent,Eastern Cape,0.129,Declined
APP100325,2025-01-20,64,28470.0,Contract,8.0,758,30671.0,55732.0,12,1,1,Rent,Limpopo,0.09,Approved
APP100326,2025-01-20,48,12933.0,Permanent,33.0,669,41949.0,50849.0,24,0,4,Own,Eastern Cape,0.27,Approved
APP100327,2025-01-20,50,34179.0,Permanent,20.0,575,48434.0,119986.0,12,0,3,Own,Northern Cape,0.118,Pending
APP100328,2025-01-20,49,7197.0,Self-employed,23.0,583,15789.0,83587.0,48,0,2,Rent,Eastern Cape,0.183,Approved
APP100329,2025-01-20,26,7911.0,Permanent,6.0,567,28434.0,140557.0,12,0,1,Other,Gauteng,0.3,Declined
APP100330,2025-01-21,55,19404.0,Permanent,3.0,588,109613.0,17478.0,48,0,4,Own,Western Cape,0.471,Declined
APP100331,2025-01-21,61,18253.0,Permanent,7.0,642,28807.0,34556.0,24,0,2,Rent,KwaZulu-Natal,0.132,Approved
APP100332,2025-01-21,57,12137.0,Permanent,12.0,622,47719.0,87662.0,12,1,0,Living with family,Western Cape,0.328,Approved
APP100333,2025-01-21,44,28097.0,Permanent,20.0,605,65862.0,83620.0,60,0,5,Rent,Limpopo,0.195,Approved
APP100334,2025-01-21,49,24104.0,Contract,34.0,684,121827.0,56502.0,72,0,1,Rent,Limpopo,0.421,Pending
APP100335,2025-01-21,51,28857.0,Permanent,4.0,666,72953.0,131021.0,12,0,1,Living with family,Northern Cape,0.211,Declined
APP100336,2025-01-21,55,16821.0,Self-employed,7.0,522,94817.0,67810.0,12,0,2,Own,KwaZulu-Natal,0.47,Approved
APP100337,2025-01-21,53,25073.0,Permanent,1.0,544,63616.0,308682.0,72,0,2,Rent,Free State,0.211,Declined
APP100338,2025-01-21,41,14087.0,Permanent,23.0,566,56757.0,74775.0,12,0,2,Rent,Gauteng,0.336,Approved
APP100339,2025-01-21,52,55700.0,Contract,15.0,579,90443.0,46546.0,36,0,4,Rent,KwaZulu-Natal,0.135,Approved
APP100340,2025-01-21,43,11513.0,Contract,3.0,592,6988.0,193952.0,60,0,1,Own,Free State,0.051,Cancelled
APP100341,2025-01-21,53,57299.0,Permanent,29.0,610,79190.0,70921.0,12,0,1,Own,Mpumalanga,0.115,Approved
APP100342,2025-01-21,23,18349.0,Self-employed,29.0,667,8549.0,104412.0,12,0,1,Own,Western Cape,0.039,Declined
APP100343,2025-01-21,38,8447.0,Permanent,34.0,556,29778.0,37515.0,24,0,4,Living with family,Northern Cape,0.294,Approved
APP100344,2025-01-21,45,38199.0,Permanent,12.0,583,92161.0,88380.0,72,0,2,Other,KwaZulu-Natal,0.201,Pending
APP100345,2025-01-21,62,19291.0,Self-employed,10.0,521,39475.0,67697.0,72,0,2,Rent,North West,0.171,Approved
APP100346,2025-01-22,51,28746.0,Permanent,18.0,571,42538.0,108385.0,60,0,4,Rent,KwaZulu-Natal,0.123,Declined
APP100347,2025-01-22,23,35286.0,Permanent,17.0,624,54521.0,55801.0,12,0,1,Other,Limpopo,0.129,Declined
APP100348,2025-01-22,60,21677.0,Permanent,16.0,573,198759.0,23782.0,12,0,2,Own,Mpumalanga,0.764,Approved
APP100349,2025-01-22,44,12996.0,Contract,10.0,563,7943.0,111001.0,12,1,0,Own,Gauteng,0.051,Approved
APP100350,2025-01-22,52,30785.0,Permanent,14.0,602,25263.0,69432.0,48,0,2,Own,Gauteng,0.068,Approved
APP100351,2025-01-22,42,18007.0,Permanent,7.0,658,137259.0,45437.0,36,0,0,Own,Limpopo,0.635,Approved
APP100352,2025-01-22,43,26248.0,Permanent,28.0,571,36772.0,76494.0,60,2,2,Rent,Eastern Cape,0.117,Declined
APP100353,2025-01-22,22,5506.0,Permanent,16.0,717,38484.0,77911.0,48,0,0,Own,Mpumalanga,0.582,Approved
APP100354,2025-01-22,47,23017.0,Permanent,25.0,577,77735.0,92872.0,12,0,3,Rent,Western Cape,0.281,Approved
APP100355,2025-01-22,62,12669.0,Permanent,4.0,609,16624.0,91163.0,72,1,3,Own,Gauteng,0.109,Declined
APP100356,2025-01-22,22,44687.0,Permanent,3.0,727,91170.0,173708.0,60,0,2,Living with family,Free State,0.17,Declined
APP100357,2025-01-22,46,25357.0,Self-employed,23.0,683,33589.0,57040.0,48,0,0,Rent,Eastern Cape,0.11,Declined
APP100358,2025-01-22,37,20538.0,Contract,10.0,630,39436.0,135160.0,36,0,2,Rent,Mpumalanga,0.16,Declined
APP100359,2025-01-22,60,23520.0,Contract,29.0,668,23469.0,54467.0,48,0,1,Rent,North West,0.083,Approved
APP100360,2025-01-22,53,10394.0,Permanent,34.0,545,67379.0,25806.0,24,0,2,Living with family,Gauteng,0.54,Approved
APP100361,2025-01-22,29,43955.0,Permanent,32.0,775,34939.0,160693.0,12,0,1,Rent,North West,0.066,Approved
APP100362,2025-01-22,63,53819.0,Permanent,35.0,549,56100.0,40421.0,48,0,1,Rent,Northern Cape,0.087,Declined
APP100363,2025-01-23,59,22342.0,Self-employed,20.0,656,33424.0,118234.0,72,0,4,Own,Mpumalanga,0.125,Approved
APP100364,2025-01-23,49,43168.0,Permanent,4.0,724,43484.0,73704.0,36,0,1,Living with family,Limpopo,0.084,Approved
APP100365,2025-01-23,62,13162.0,Self-employed,4.0,660,28764.0,80958.0,72,0,1,Living with family,Northern Cape,0.182,Approved
APP100366,2025-01-23,46,11611.0,Temporary,20.0,636,34077.0,145015.0,72,0,1,Own,Gauteng,0.245,Approved
APP100367,2025-01-23,55,18410.0,Permanent,24.0,724,22664.0,16945.0,12,0,1,Living with family,Gauteng,0.103,Approved
APP100368,2025-01-23,45,22865.0,Permanent,9.0,687,20374.0,118993.0,24,0,2,Own,Gauteng,0.074,Approved
APP100369,2025-01-23,44,14493.0,Permanent,18.0,603,182581.0,106958.0,72,0,1,Own,Gauteng,1.05,Declined
APP100370,2025-01-23,33,24195.0,Permanent,31.0,756,52136.0,39030.0,24,0,1,Own,Free State,0.18,Approved
APP100371,2025-01-23,27,21304.0,Permanent,17.0,584,8455.0,70446.0,48,1,4,Living with family,Mpumalanga,0.033,Pending
APP100372,2025-01-23,56,10395.0,Self-employed,33.0,762,40965.0,123473.0,12,0,3,Rent,Mpumalanga,0.328,Approved
APP100373,2025-01-23,65,23944.0,Permanent,14.0,684,98953.0,34929.0,48,1,2,Living with family,North West,0.344,Declined
APP100374,2025-01-23,40,28943.0,Permanent,23.0,610,11837.0,61695.0,24,0,2,Own,Mpumalanga,0.034,Approved
APP100375,2025-01-23,21,19780.0,Permanent,4.0,563,70436.0,142747.0,60,0,1,Rent,Eastern Cape,0.297,Declined
APP100376,2025-01-23,28,33931.0,Self-employed,31.0,652,42833.0,27986.0,48,0,0,Rent,Western Cape,0.105,Approved
APP100377,2025-01-23,36,9215.0,Contract,8.0,594,10858.0,83167.0,60,1,1,Rent,Limpopo,0.098,Declined
APP100378,2025-01-23,34,23283.0,Self-employed,4.0,648,27004.0,83763.0,12,0,1,Other,Gauteng,0.097,Pending
APP100379,2025-01-24,32,9457.0,Temporary,4.0,697,37800.0,80081.0,24,0,2,Rent,Free State,0.333,Declined
APP100380,2025-01-24,43,9754.0,Permanent,33.0,706,16094.0,31192.0,48,0,1,Own,Mpumalanga,0.137,Declined
APP100381,2025-01-24,35,12722.0,Permanent,6.0,744,24369.0,67638.0,48,0,0,Rent,Mpumalanga,0.16,Approved
APP100382,2025-01-24,48,10721.0,Permanent,25.0,563,54033.0,70583.0,48,0,1,Own,Mpumalanga,0.42,Declined
APP100383,2025-01-24,54,13316.0,Permanent,0.0,658,54359.0,62539.0,12,0,2,Own,KwaZulu-Natal,0.34,Approved
APP100384,2025-01-24,22,16000.0,Contract,33.0,534,63594.0,117856.0,72,0,2,Rent,KwaZulu-Natal,0.331,Declined
APP100385,2025-01-24,52,28526.0,Permanent,25.0,640,26251.0,69798.0,72,0,2,Rent,Western Cape,0.077,Approved
APP100386,2025-01-24,43,15086.0,Permanent,31.0,523,106697.0,80545.0,12,0,2,Rent,North West,0.589,Declined
APP100387,2025-01-24,42,7525.0,Permanent,11.0,799,40105.0,28455.0,72,0,1,Own,Western Cape,0.444,Declined
APP100388,2025-01-24,45,33697.0,Contract,5.0,737,31711.0,38820.0,72,0,1,Own,Northern Cape,0.078,Approved
APP100389,2025-01-24,42,11359.0,Contract,19.0,524,37137.0,45481.0,36,0,1,Living with family,Northern Cape,0.272,Cancelled
APP100390,2025-01-24,42,17428.0,Permanent,18.0,593,59457.0,48000.0,72,0,1,Living with family,Free State,0.284,Declined
APP100391,2025-01-24,62,23011.0,Self-employed,15.0,694,56482.0,70834.0,48,0,2,,Limpopo,0.205,Pending
APP100392,2025-01-24,26,20089.0,Permanent,3.0,658,30959.0,39343.0,12,1,1,Rent,Western Cape,0.128,Approved
APP100393,2025-01-24,35,32857.0,Permanent,31.0,641,94891.0,31391.0,24,0,1,Own,Mpumalanga,0.241,Declined
APP100394,2025-01-24,63,23425.0,Contract,17.0,659,37774.0,75014.0,12,0,2,Living with family,Mpumalanga,0.134,Pending
APP100395,2025-01-24,57,11208.0,Temporary,4.0,704,77226.0,67186.0,12,0,0,Living with family,Free State,0.574,Approved
APP100396,2025-01-25,53,59655.0,Permanent,5.0,791,133281.0,84889.0,48,0,2,Own,Limpopo,0.186,Approved
APP100397,2025-01-25,28,20030.0,Permanent,13.0,555,29876.0,282434.0,60,0,1,Own,Western Cape,0.124,Declined
APP100398,2025-01-25,64,16599.0,Permanent,17.0,625,32813.0,30680.0,24,0,5,Own,Eastern Cape,0.165,Declined
APP100399,2025-01-25,64,30586.0,Permanent,9.0,505,18315.0,71502.0,60,0,3,Own,Mpumalanga,0.05,Declined
APP100400,2025-01-25,25,20647.0,Self-employed,22.0,636,21073.0,67866.0,36,1,1,Rent,Limpopo,0.085,Approved
APP100401,2025-01-25,59,22420.0,Permanent,17.0,763,76565.0,74850.0,48,1,2,Own,Mpumalanga,0.285,Approved
APP100402,2025-01-25,24,70886.0,Contract,3.0,676,75979.0,276163.0,72,1,3,Other,Northern Cape,0.089,Cancelled
APP100403,2025-01-25,26,15472.0,Contract,31.0,698,10256.0,12872.0,60,0,2,Own,Northern Cape,0.055,Approved
APP100404,2025-01-25,65,15114.0,Permanent,5.0,654,19738.0,54171.0,12,0,1,Rent,Western Cape,0.109,Approved
APP100405,2025-01-25,52,19192.0,Permanent,25.0,586,135323.0,69616.0,12,0,2,Rent,KwaZulu-Natal,0.588,Declined
APP100406,2025-01-25,50,32450.0,Permanent,5.0,525,22722.0,97855.0,36,0,3,Own,KwaZulu-Natal,0.058,Declined
APP100407,2025-01-25,55,7860.0,Permanent,34.0,749,36266.0,110074.0,36,0,0,Rent,KwaZulu-Natal,0.384,Approved
APP100408,2025-01-25,60,6106.0,Permanent,4.0,606,46300.0,22696.0,24,1,1,Own,North West,0.632,Declined
APP100409,2025-01-25,36,13033.0,Permanent,13.0,626,50882.0,61958.0,24,0,2,Rent,Western Cape,0.325,Declined
APP100410,2025-01-25,33,7328.0,Self-employed,1.0,493,13917.0,37681.0,48,0,1,Other,Northern Cape,0.158,Pending
APP100411,2025-01-25,62,14249.0,Permanent,12.0,592,50905.0,88201.0,36,1,3,Own,KwaZulu-Natal,0.298,Declined
APP100412,2025-01-26,50,23730.0,Contract,4.0,650,4390.0,77190.0,48,1,1,Rent,KwaZulu-Natal,0.015,Declined
APP100413,2025-01-26,39,11028.0,Permanent,35.0,666,26521.0,47677.0,60,0,1,Living with family,Western Cape,0.2,Approved
APP100414,2025-01-26,37,8212.0,Contract,35.0,761,33619.0,222240.0,24,0,1,Rent,Northern Cape,0.341,Approved
